"","Date","tmax","tmin","prcp"
"15142",1937-06-16,101,68,0
"15143",1937-06-17,101,69,0
"15144",1937-06-18,103,67,0
"15145",1937-06-19,107,69,0
"15146",1937-06-20,108,71,0
"15147",1937-06-21,108,72,0
"15148",1937-06-22,104,77,0
"15149",1937-06-23,106,81,0
"15150",1937-06-24,103,77,0
"15151",1937-06-25,106,75,0
"15152",1937-06-26,108,77,0
"15153",1937-06-27,104,80,0
"15154",1937-06-28,102,77,0
"15155",1937-06-29,102,75,0
"15156",1937-06-30,108,77,0
"15157",1937-07-01,112,81,0
"15158",1937-07-02,114,76,0
"15159",1937-07-03,112,86,0.02
"15160",1937-07-04,109,82,0
"15161",1937-07-05,108,81,0.02
"15162",1937-07-06,103,78,0
"15163",1937-07-07,102,79,0
"15164",1937-07-08,94,76,0
"15165",1937-07-09,99,74,0.02
"15166",1937-07-10,95,73,0
"15167",1937-07-11,97,68,0.25
"15168",1937-07-12,102,74,0
"15169",1937-07-13,102,78,0
"15170",1937-07-14,106,76,0
"15171",1937-07-15,107,76,0
"15172",1937-07-16,106,81,0
"15173",1937-07-17,105,81,0
"15174",1937-07-18,103,79,0
"15175",1937-07-19,104,78,0
"15176",1937-07-20,106,82,0
"15177",1937-07-21,107,83,0
"15178",1937-07-22,106,81,0
"15179",1937-07-23,107,80,0
"15180",1937-07-24,110,81,0
"15181",1937-07-25,113,82,0
"15182",1937-07-26,109,85,0
"15183",1937-07-27,108,76,0
"15184",1937-07-28,100,76,0.18
"15185",1937-07-29,102,78,0
"15186",1937-07-30,104,79,0
"15187",1937-07-31,104,75,0
"15188",1937-08-01,107,77,0
"15189",1937-08-02,106,76,0
"15190",1937-08-03,111,72,0
"15191",1937-08-04,111,83,0
"15192",1937-08-05,106,83,0
"15193",1937-08-06,105,82,0
"15194",1937-08-07,105,78,0
"15195",1937-08-08,109,78,0
"15196",1937-08-09,106,84,0
"15197",1937-08-10,104,81,0
"15198",1937-08-11,110,85,0
"15199",1937-08-12,110,85,0
"15200",1937-08-13,106,79,0
"15201",1937-08-14,105,81,0
"15202",1937-08-15,102,76,0
"15203",1937-08-16,104,78,0
"15204",1937-08-17,98,76,0
"15205",1937-08-18,105,80,0
"15206",1937-08-19,103,82,0
"15207",1937-08-20,103,81,0
"15208",1937-08-21,102,78,0
"15209",1937-08-22,102,77,0
"15210",1937-08-23,100,78,0.03
"15211",1937-08-24,100,78,0
"15212",1937-08-25,106,77,0
"15213",1937-08-26,105,82,0
"15214",1937-08-27,105,80,0
"15215",1937-08-28,105,82,0
"15216",1937-08-29,106,82,0
"15217",1937-08-30,103,80,0.02
"15218",1937-08-31,98,78,0
"15219",1937-09-01,93,72,0.36
"15220",1937-09-02,99,76,0.02
"15221",1937-09-03,102,74,0
"15222",1937-09-04,101,77,0
"15223",1937-09-05,102,80,0
"15224",1937-09-06,101,76,0.11
"15225",1937-09-07,100,71,0
"15226",1937-09-08,104,78,0
"15227",1937-09-09,106,77,0
"15228",1937-09-10,105,81,0.02
"15229",1937-09-11,100,78,0
"15230",1937-09-12,101,78,0
"15231",1937-09-13,104,77,0
"15232",1937-09-14,103,80,0
"15233",1937-09-15,103,73,0
"15234",1937-09-16,104,75,0
"15235",1937-09-17,103,74,0
"15236",1937-09-18,105,72,0
"15237",1937-09-19,100,75,0
"15238",1937-09-20,99,74,0
"15239",1937-09-21,83,67,0.63
"15240",1937-09-22,91,69,0
"15241",1937-09-23,92,72,0
"15242",1937-09-24,97,71,0
"15243",1937-09-25,101,68,0
"15244",1937-09-26,103,66,0
"15245",1937-09-27,102,68,0
"15246",1937-09-28,102,71,0
"15247",1937-09-29,98,76,0.03
"15248",1937-09-30,93,72,0
"15249",1937-10-01,98,64,0
"15250",1937-10-02,100,64,0
"15251",1937-10-03,92,63,0
"15252",1937-10-04,87,61,0
"15253",1937-10-05,87,57,0
"15254",1937-10-06,92,58,0
"15255",1937-10-07,92,57,0
"15256",1937-10-08,88,54,0
"15257",1937-10-09,88,61,0
"15258",1937-10-10,94,60,0
"15259",1937-10-11,87,68,0
"15260",1937-10-12,90,65,0
"15261",1937-10-13,92,66,0
"15262",1937-10-14,91,68,0
"15263",1937-10-15,82,63,0
"15264",1937-10-16,84,55,0
"15265",1937-10-17,86,52,0
"15266",1937-10-18,89,57,0
"15267",1937-10-19,92,54,0
"15268",1937-10-20,92,50,0
"15269",1937-10-21,94,53,0
"15270",1937-10-22,94,56,0
"15271",1937-10-23,94,56,0
"15272",1937-10-24,92,56,0
"15273",1937-10-25,92,56,0
"15274",1937-10-26,93,57,0
"15275",1937-10-27,96,57,0
"15276",1937-10-28,96,58,0
"15277",1937-10-29,93,58,0
"15278",1937-10-30,89,59,0
"15279",1937-10-31,89,55,0
"15280",1937-11-01,87,58,0
"15281",1937-11-02,89,54,0
"15282",1937-11-03,90,56,0
"15283",1937-11-04,87,52,0
"15284",1937-11-05,87,51,0
"15285",1937-11-06,86,54,0
"15286",1937-11-07,72,53,0
"15287",1937-11-08,72,43,0
"15288",1937-11-09,75,43,0
"15289",1937-11-10,79,44,0
"15290",1937-11-11,73,49,0
"15291",1937-11-12,76,48,0
"15292",1937-11-13,73,43,0
"15293",1937-11-14,75,42,0
"15294",1937-11-15,74,42,0
"15295",1937-11-16,77,44,0
"15296",1937-11-17,75,45,0
"15297",1937-11-18,74,48,0
"15298",1937-11-19,77,44,0
"15299",1937-11-20,77,44,0
"15300",1937-11-21,76,45,0
"15301",1937-11-22,80,43,0
"15302",1937-11-23,80,54,0
"15303",1937-11-24,76,50,0
"15304",1937-11-25,75,43,0
"15305",1937-11-26,72,42,0
"15306",1937-11-27,74,42,0
"15307",1937-11-28,77,40,0
"15308",1937-11-29,75,41,0
"15309",1937-11-30,78,45,0
"15310",1937-12-01,75,48,0
"15311",1937-12-02,72,53,0
"15312",1937-12-03,75,44,0
"15313",1937-12-04,73,46,0
"15314",1937-12-05,73,46,0
"15315",1937-12-06,71,39,0
"15316",1937-12-07,73,40,0
"15317",1937-12-08,71,39,0
"15318",1937-12-09,72,49,0
"15319",1937-12-10,72,52,0
"15320",1937-12-11,76,47,0
"15321",1937-12-12,66,48,0.39
"15322",1937-12-13,63,43,0
"15323",1937-12-14,65,44,0
"15324",1937-12-15,68,41,0
"15325",1937-12-16,68,42,0
"15326",1937-12-17,68,42,0
"15327",1937-12-18,69,37,0
"15328",1937-12-19,66,36,0
"15329",1937-12-20,62,37,0
"15330",1937-12-21,65,43,0
"15331",1937-12-22,63,39,0
"15332",1937-12-23,56,41,0
"15333",1937-12-24,68,49,0
"15334",1937-12-25,64,46,0.02
"15335",1937-12-26,66,42,0
"15336",1937-12-27,75,49,0
"15337",1937-12-28,76,44,0
"15338",1937-12-29,77,48,0
"15339",1937-12-30,77,47,0
"15340",1937-12-31,76,46,0
"15341",1938-01-01,68,48,0
"15342",1938-01-02,67,52,0
"15343",1938-01-03,70,46,0
"15344",1938-01-04,70,39,0
"15345",1938-01-05,69,38,0
"15346",1938-01-06,68,37,0
"15347",1938-01-07,66,36,0
"15348",1938-01-08,70,39,0
"15349",1938-01-09,65,35,0
"15350",1938-01-10,68,35,0
"15351",1938-01-11,68,36,0
"15352",1938-01-12,72,34,0
"15353",1938-01-13,77,40,0
"15354",1938-01-14,71,44,0.01
"15355",1938-01-15,70,51,0.18
"15356",1938-01-16,72,46,0
"15357",1938-01-17,72,46,0
"15358",1938-01-18,73,44,0
"15359",1938-01-19,65,51,0
"15360",1938-01-20,57,42,0.3
"15361",1938-01-21,69,39,0
"15362",1938-01-22,72,38,0
"15363",1938-01-23,68,39,0
"15364",1938-01-24,63,42,0
"15365",1938-01-25,66,31,0
"15366",1938-01-26,74,35,0
"15367",1938-01-27,74,42,0
"15368",1938-01-28,74,45,0
"15369",1938-01-29,64,46,0.03
"15370",1938-01-30,64,39,0
"15371",1938-01-31,68,41,0
"15372",1938-02-01,63,50,1.13
"15373",1938-02-02,64,46,0.03
"15374",1938-02-03,67,41,0
"15375",1938-02-04,64,46,0
"15376",1938-02-05,65,45,0
"15377",1938-02-06,68,39,0
"15378",1938-02-07,77,40,0
"15379",1938-02-08,68,45,0
"15380",1938-02-09,73,47,0
"15381",1938-02-10,74,48,0
"15382",1938-02-11,75,54,0
"15383",1938-02-12,65,53,0.03
"15384",1938-02-13,68,48,0
"15385",1938-02-14,68,39,0
"15386",1938-02-15,66,42,0
"15387",1938-02-16,55,49,0.02
"15388",1938-02-17,62,41,0
"15389",1938-02-18,61,34,0
"15390",1938-02-19,58,47,0.06
"15391",1938-02-20,65,38,0
"15392",1938-02-21,68,38,0
"15393",1938-02-22,73,39,0
"15394",1938-02-23,74,43,0
"15395",1938-02-24,74,44,0
"15396",1938-02-25,74,42,0
"15397",1938-02-26,76,46,0.28
"15398",1938-02-27,62,56,0
"15399",1938-02-28,75,58,0
"15400",1938-03-01,67,54,0
"15401",1938-03-02,75,51,0
"15402",1938-03-03,67,53,0.86
"15403",1938-03-04,61,47,0.01
"15404",1938-03-05,65,42,0
"15405",1938-03-06,70,41,0
"15406",1938-03-07,75,44,0
"15407",1938-03-08,69,48,0
"15408",1938-03-09,69,43,0
"15409",1938-03-10,75,45,0
"15410",1938-03-11,78,50,0
"15411",1938-03-12,78,59,0.02
"15412",1938-03-13,74,52,0
"15413",1938-03-14,68,49,0
"15414",1938-03-15,72,40,0
"15415",1938-03-16,81,46,0
"15416",1938-03-17,72,49,0
"15417",1938-03-18,71,42,0
"15418",1938-03-19,77,44,0
"15419",1938-03-20,83,47,0
"15420",1938-03-21,68,51,0
"15421",1938-03-22,72,40,0
"15422",1938-03-23,76,44,0
"15423",1938-03-24,84,44,0
"15424",1938-03-25,78,51,0
"15425",1938-03-26,68,47,0
"15426",1938-03-27,65,45,0
"15427",1938-03-28,72,46,0
"15428",1938-03-29,69,56,0
"15429",1938-03-30,62,46,0
"15430",1938-03-31,68,36,0
"15431",1938-04-01,73,38,0
"15432",1938-04-02,80,43,0
"15433",1938-04-03,83,45,0
"15434",1938-04-04,87,51,0
"15435",1938-04-05,75,56,0
"15436",1938-04-06,75,48,0
"15437",1938-04-07,77,52,0
"15438",1938-04-08,79,48,0
"15439",1938-04-09,81,52,0
"15440",1938-04-10,85,47,0
"15441",1938-04-11,88,53,0
"15442",1938-04-12,87,56,0
"15443",1938-04-13,68,51,0
"15444",1938-04-14,66,45,0
"15445",1938-04-15,79,44,0
"15446",1938-04-16,85,53,0
"15447",1938-04-17,93,54,0
"15448",1938-04-18,99,58,0
"15449",1938-04-19,98,61,0
"15450",1938-04-20,93,66,0
"15451",1938-04-21,94,63,0
"15452",1938-04-22,94,61,0
"15453",1938-04-23,94,62,0
"15454",1938-04-24,92,61,0
"15455",1938-04-25,79,57,0
"15456",1938-04-26,76,56,0
"15457",1938-04-27,85,52,0
"15458",1938-04-28,96,53,0
"15459",1938-04-29,95,65,0
"15460",1938-04-30,75,58,0
"15461",1938-05-01,80,52,0
"15462",1938-05-02,78,57,0
"15463",1938-05-03,71,48,0
"15464",1938-05-04,82,52,0
"15465",1938-05-05,85,54,0
"15466",1938-05-06,79,59,0
"15467",1938-05-07,82,51,0
"15468",1938-05-08,85,52,0
"15469",1938-05-09,90,52,0
"15470",1938-05-10,94,56,0
"15471",1938-05-11,94,58,0
"15472",1938-05-12,95,59,0
"15473",1938-05-13,98,63,0
"15474",1938-05-14,103,68,0
"15475",1938-05-15,100,73,0
"15476",1938-05-16,91,69,0
"15477",1938-05-17,85,74,0
"15478",1938-05-18,84,63,0
"15479",1938-05-19,88,60,0
"15480",1938-05-20,88,59,0
"15481",1938-05-21,87,58,0
"15482",1938-05-22,88,58,0
"15483",1938-05-23,97,63,0
"15484",1938-05-24,102,63,0
"15485",1938-05-25,103,65,0
"15486",1938-05-26,104,70,0
"15487",1938-05-27,104,71,0
"15488",1938-05-28,98,71,0
"15489",1938-05-29,93,65,0
"15490",1938-05-30,100,61,0
"15491",1938-05-31,108,68,0
"15492",1938-06-01,105,73,0
"15493",1938-06-02,105,74,0
"15494",1938-06-03,106,68,0
"15495",1938-06-04,110,72,0
"15496",1938-06-05,112,77,0
"15497",1938-06-06,106,72,0
"15498",1938-06-07,105,71,0
"15499",1938-06-08,101,66,0
"15500",1938-06-09,100,70,0
"15501",1938-06-10,96,67,0
"15502",1938-06-11,99,67,0
"15503",1938-06-12,96,65,0
"15504",1938-06-13,93,63,0
"15505",1938-06-14,99,63,0
"15506",1938-06-15,103,68,0
"15507",1938-06-16,104,69,0
"15508",1938-06-17,103,68,0
"15509",1938-06-18,97,69,0
"15510",1938-06-19,99,66,0
"15511",1938-06-20,100,66,0
"15512",1938-06-21,98,66,0
"15513",1938-06-22,102,68,0
"15514",1938-06-23,102,71,0
"15515",1938-06-24,102,72,0
"15516",1938-06-25,105,76,0
"15517",1938-06-26,107,77,0
"15518",1938-06-27,107,80,0
"15519",1938-06-28,85,75,0.26
"15520",1938-06-29,96,73,0.02
"15521",1938-06-30,99,73,0
"15522",1938-07-01,99,76,0
"15523",1938-07-02,98,70,0
"15524",1938-07-03,98,69,0
"15525",1938-07-04,99,70,0
"15526",1938-07-05,102,67,0
"15527",1938-07-06,102,68,0
"15528",1938-07-07,108,69,0
"15529",1938-07-08,110,72,0
"15530",1938-07-09,107,76,0
"15531",1938-07-10,108,75,0
"15532",1938-07-11,103,77,0.01
"15533",1938-07-12,97,71,0.07
"15534",1938-07-13,104,78,0
"15535",1938-07-14,107,80,0
"15536",1938-07-15,105,82,0
"15537",1938-07-16,104,81,0.17
"15538",1938-07-17,99,76,0
"15539",1938-07-18,107,78,0
"15540",1938-07-19,108,83,0
"15541",1938-07-20,105,84,0
"15542",1938-07-21,104,79,0
"15543",1938-07-22,104,76,0
"15544",1938-07-23,101,76,0
"15545",1938-07-24,100,75,0
"15546",1938-07-25,99,78,0
"15547",1938-07-26,103,80,0
"15548",1938-07-27,107,80,0
"15549",1938-07-28,104,84,0
"15550",1938-07-29,106,82,0
"15551",1938-07-30,107,83,0
"15552",1938-07-31,112,86,0
"15553",1938-08-01,111,86,0
"15554",1938-08-02,108,82,0
"15555",1938-08-03,104,82,0.07
"15556",1938-08-04,101,77,0
"15557",1938-08-05,96,69,0.4
"15558",1938-08-06,99,79,0
"15559",1938-08-07,99,79,0
"15560",1938-08-08,101,80,0
"15561",1938-08-09,103,80,0
"15562",1938-08-10,107,77,0
"15563",1938-08-11,107,83,0
"15564",1938-08-12,105,81,0
"15565",1938-08-13,98,73,0.17
"15566",1938-08-14,100,74,0.32
"15567",1938-08-15,100,70,0
"15568",1938-08-16,100,68,0
"15569",1938-08-17,101,69,0
"15570",1938-08-18,100,67,0
"15571",1938-08-19,101,69,0
"15572",1938-08-20,107,78,0
"15573",1938-08-21,110,74,0
"15574",1938-08-22,107,78,0
"15575",1938-08-23,104,78,0
"15576",1938-08-24,100,81,0
"15577",1938-08-25,102,77,0
"15578",1938-08-26,103,78,0
"15579",1938-08-27,106,75,0
"15580",1938-08-28,106,78,0
"15581",1938-08-29,104,79,0
"15582",1938-08-30,105,83,0
"15583",1938-08-31,99,76,0.01
"15584",1938-09-01,97,73,0
"15585",1938-09-02,101,73,0
"15586",1938-09-03,98,75,0
"15587",1938-09-04,102,76,0
"15588",1938-09-05,102,76,0
"15589",1938-09-06,99,75,0
"15590",1938-09-07,98,78,0
"15591",1938-09-08,103,70,0
"15592",1938-09-09,107,72,0
"15593",1938-09-10,93,78,0
"15594",1938-09-11,100,71,0
"15595",1938-09-12,102,72,0
"15596",1938-09-13,105,67,0
"15597",1938-09-14,101,74,0
"15598",1938-09-15,102,73,0
"15599",1938-09-16,99,74,0
"15600",1938-09-17,100,68,0
"15601",1938-09-18,100,70,0
"15602",1938-09-19,102,70,0
"15603",1938-09-20,100,72,0
"15604",1938-09-21,102,70,0
"15605",1938-09-22,104,70,0
"15606",1938-09-23,105,71,0
"15607",1938-09-24,101,72,0
"15608",1938-09-25,102,74,0
"15609",1938-09-26,106,68,0
"15610",1938-09-27,105,75,0
"15611",1938-09-28,104,75,0
"15612",1938-09-29,98,72,0
"15613",1938-09-30,98,69,0
"15614",1938-10-01,98,70,0
"15615",1938-10-02,97,68,0
"15616",1938-10-03,96,66,0
"15617",1938-10-04,94,64,0
"15618",1938-10-05,92,63,0
"15619",1938-10-06,86,59,0
"15620",1938-10-07,79,58,0
"15621",1938-10-08,77,52,0
"15622",1938-10-09,82,49,0
"15623",1938-10-10,85,50,0
"15624",1938-10-11,85,58,0
"15625",1938-10-12,92,58,0
"15626",1938-10-13,95,60,0
"15627",1938-10-14,94,64,0
"15628",1938-10-15,87,65,0
"15629",1938-10-16,73,54,0
"15630",1938-10-17,77,42,0
"15631",1938-10-18,83,45,0
"15632",1938-10-19,80,46,0
"15633",1938-10-20,85,49,0
"15634",1938-10-21,87,59,0
"15635",1938-10-22,86,52,0
"15636",1938-10-23,88,52,0
"15637",1938-10-24,90,52,0
"15638",1938-10-25,90,52,0
"15639",1938-10-26,87,57,0
"15640",1938-10-27,89,57,0
"15641",1938-10-28,90,53,0
"15642",1938-10-29,90,56,0
"15643",1938-10-30,88,55,0
"15644",1938-10-31,80,55,0
"15645",1938-11-01,79,50,0
"15646",1938-11-02,71,50,0
"15647",1938-11-03,70,45,0
"15648",1938-11-04,75,43,0
"15649",1938-11-05,74,44,0
"15650",1938-11-06,64,46,0
"15651",1938-11-07,68,43,0
"15652",1938-11-08,76,42,0
"15653",1938-11-09,76,47,0
"15654",1938-11-10,70,46,0
"15655",1938-11-11,64,45,0
"15656",1938-11-12,63,37,0
"15657",1938-11-13,64,31,0
"15658",1938-11-14,71,33,0
"15659",1938-11-15,67,43,0
"15660",1938-11-16,75,38,0
"15661",1938-11-17,74,37,0
"15662",1938-11-18,72,39,0
"15663",1938-11-19,78,37,0
"15664",1938-11-20,77,40,0
"15665",1938-11-21,76,40,0
"15666",1938-11-22,75,38,0
"15667",1938-11-23,66,34,0
"15668",1938-11-24,67,33,0
"15669",1938-11-25,68,32,0
"15670",1938-11-26,75,34,0
"15671",1938-11-27,75,34,0
"15672",1938-11-28,73,43,0
"15673",1938-11-29,75,37,0
"15674",1938-11-30,78,42,0
"15675",1938-12-01,69,41,0
"15676",1938-12-02,71,45,0
"15677",1938-12-03,71,37,0
"15678",1938-12-04,69,40,0
"15679",1938-12-05,80,43,0
"15680",1938-12-06,78,44,0
"15681",1938-12-07,79,43,0
"15682",1938-12-08,82,40,0
"15683",1938-12-09,80,44,0
"15684",1938-12-10,70,46,0
"15685",1938-12-11,72,48,0
"15686",1938-12-12,74,49,0
"15687",1938-12-13,73,41,0
"15688",1938-12-14,70,45,0
"15689",1938-12-15,68,57,0.36
"15690",1938-12-16,65,53,0.13
"15691",1938-12-17,68,46,0
"15692",1938-12-18,68,49,0
"15693",1938-12-19,56,48,0.31
"15694",1938-12-20,62,50,0.28
"15695",1938-12-21,60,47,0.06
"15696",1938-12-22,61,42,0
"15697",1938-12-23,67,40,0
"15698",1938-12-24,66,36,0
"15699",1938-12-25,63,36,0
"15700",1938-12-26,63,35,0
"15701",1938-12-27,65,36,0
"15702",1938-12-28,62,36,0
"15703",1938-12-29,65,37,0
"15704",1938-12-30,69,36,0
"15705",1938-12-31,72,37,0
"15706",1939-01-01,72,40,0
"15707",1939-01-02,68,38,0
"15708",1939-01-03,64,44,0
"15709",1939-01-04,65,38,0
"15710",1939-01-05,69,40,0.15
"15711",1939-01-06,51,47,0
"15712",1939-01-07,61,42,0
"15713",1939-01-08,53,40,0
"15714",1939-01-09,60,45,0
"15715",1939-01-10,69,36,0
"15716",1939-01-11,67,40,0
"15717",1939-01-12,65,36,0
"15718",1939-01-13,65,35,0
"15719",1939-01-14,65,36,0
"15720",1939-01-15,65,34,0
"15721",1939-01-16,64,38,0
"15722",1939-01-17,60,33,0
"15723",1939-01-18,65,33,0
"15724",1939-01-19,71,35,0
"15725",1939-01-20,71,42,0
"15726",1939-01-21,64,50,0
"15727",1939-01-22,60,46,0.03
"15728",1939-01-23,64,43,0
"15729",1939-01-24,68,37,0
"15730",1939-01-25,72,45,0
"15731",1939-01-26,72,41,0
"15732",1939-01-27,71,47,0
"15733",1939-01-28,62,46,0
"15734",1939-01-29,63,35,0
"15735",1939-01-30,59,44,0
"15736",1939-01-31,59,44,0
"15737",1939-02-01,49,36,0.08
"15738",1939-02-02,51,32,0.14
"15739",1939-02-03,53,30,0
"15740",1939-02-04,47,39,0.48
"15741",1939-02-05,55,37,0
"15742",1939-02-06,60,35,0
"15743",1939-02-07,60,38,0
"15744",1939-02-08,55,37,0.09
"15745",1939-02-09,50,34,0.05
"15746",1939-02-10,52,28,0
"15747",1939-02-11,63,32,0
"15748",1939-02-12,68,34,0
"15749",1939-02-13,63,39,0
"15750",1939-02-14,63,37,0
"15751",1939-02-15,68,38,0
"15752",1939-02-16,64,46,0
"15753",1939-02-17,55,45,0.05
"15754",1939-02-18,56,40,0
"15755",1939-02-19,58,36,0
"15756",1939-02-20,64,36,0
"15757",1939-02-21,68,35,0
"15758",1939-02-22,76,35,0
"15759",1939-02-23,76,40,0
"15760",1939-02-24,68,41,0
"15761",1939-02-25,69,37,0
"15762",1939-02-26,62,41,0
"15763",1939-02-27,58,34,0
"15764",1939-02-28,62,33,0
"15765",1939-03-01,66,36,0
"15766",1939-03-02,70,36,0
"15767",1939-03-03,64,38,0
"15768",1939-03-04,61,44,0
"15769",1939-03-05,68,36,0
"15770",1939-03-06,75,38,0
"15771",1939-03-07,75,41,0
"15772",1939-03-08,75,45,0
"15773",1939-03-09,79,44,0
"15774",1939-03-10,68,43,0.02
"15775",1939-03-11,69,37,0
"15776",1939-03-12,83,40,0
"15777",1939-03-13,81,46,0
"15778",1939-03-14,82,45,0
"15779",1939-03-15,86,48,0
"15780",1939-03-16,91,50,0
"15781",1939-03-17,90,52,0
"15782",1939-03-18,88,54,0
"15783",1939-03-19,80,59,0
"15784",1939-03-20,87,65,0
"15785",1939-03-21,89,59,0
"15786",1939-03-22,87,62,0
"15787",1939-03-23,77,54,0
"15788",1939-03-24,80,52,0
"15789",1939-03-25,83,54,0
"15790",1939-03-26,76,55,0.04
"15791",1939-03-27,70,50,0.03
"15792",1939-03-28,61,49,0.06
"15793",1939-03-29,72,43,0
"15794",1939-03-30,78,49,0
"15795",1939-03-31,83,49,0
"15796",1939-04-01,86,53,0
"15797",1939-04-02,84,58,0
"15798",1939-04-03,82,62,0
"15799",1939-04-04,78,53,0
"15800",1939-04-05,88,53,0
"15801",1939-04-06,79,61,0
"15802",1939-04-07,80,49,0
"15803",1939-04-08,89,51,0
"15804",1939-04-09,91,57,0
"15805",1939-04-10,91,57,0
"15806",1939-04-11,91,55,0
"15807",1939-04-12,90,58,0
"15808",1939-04-13,86,59,0
"15809",1939-04-14,68,47,0
"15810",1939-04-15,74,44,0
"15811",1939-04-16,85,50,0
"15812",1939-04-17,87,52,0
"15813",1939-04-18,92,58,0
"15814",1939-04-19,93,50,0
"15815",1939-04-20,95,56,0
"15816",1939-04-21,98,63,0
"15817",1939-04-22,99,62,0
"15818",1939-04-23,82,64,0
"15819",1939-04-24,83,53,0
"15820",1939-04-25,87,55,0
"15821",1939-04-26,89,57,0
"15822",1939-04-27,93,57,0
"15823",1939-04-28,80,60,0.16
"15824",1939-04-29,88,60,0.01
"15825",1939-04-30,92,60,0
"15826",1939-05-01,96,64,0
"15827",1939-05-02,93,64,0
"15828",1939-05-03,96,64,0
"15829",1939-05-04,99,63,0
"15830",1939-05-05,93,62,0
"15831",1939-05-06,86,60,0
"15832",1939-05-07,93,58,0
"15833",1939-05-08,97,62,0
"15834",1939-05-09,98,65,0
"15835",1939-05-10,93,64,0
"15836",1939-05-11,88,62,0
"15837",1939-05-12,89,58,0
"15838",1939-05-13,95,62,0
"15839",1939-05-14,88,64,0
"15840",1939-05-15,89,60,0
"15841",1939-05-16,91,64,0
"15842",1939-05-17,95,63,0
"15843",1939-05-18,97,64,0
"15844",1939-05-19,95,66,0
"15845",1939-05-20,98,60,0
"15846",1939-05-21,97,62,0
"15847",1939-05-22,94,61,0
"15848",1939-05-23,85,58,0
"15849",1939-05-24,89,56,0
"15850",1939-05-25,93,59,0
"15851",1939-05-26,99,62,0
"15852",1939-05-27,102,65,0
"15853",1939-05-28,103,66,0
"15854",1939-05-29,105,68,0
"15855",1939-05-30,101,73,0
"15856",1939-05-31,100,67,0
"15857",1939-06-01,96,67,0
"15858",1939-06-02,101,69,0
"15859",1939-06-03,106,70,0
"15860",1939-06-04,105,69,0
"15861",1939-06-05,95,72,0
"15862",1939-06-06,96,62,0
"15863",1939-06-07,97,65,0
"15864",1939-06-08,102,67,0
"15865",1939-06-09,105,67,0
"15866",1939-06-10,107,70,0
"15867",1939-06-11,107,72,0
"15868",1939-06-12,109,71,0
"15869",1939-06-13,109,72,0
"15870",1939-06-14,105,73,0
"15871",1939-06-15,94,71,0
"15872",1939-06-16,98,65,0
"15873",1939-06-17,89,67,0
"15874",1939-06-18,92,60,0
"15875",1939-06-19,96,62,0
"15876",1939-06-20,95,69,0
"15877",1939-06-21,101,67,0
"15878",1939-06-22,104,70,0
"15879",1939-06-23,105,71,0
"15880",1939-06-24,103,70,0
"15881",1939-06-25,104,71,0
"15882",1939-06-26,105,76,0
"15883",1939-06-27,107,79,0
"15884",1939-06-28,107,79,0
"15885",1939-06-29,108,75,0
"15886",1939-06-30,109,80,0
"15887",1939-07-01,108,83,0
"15888",1939-07-02,105,72,0.65
"15889",1939-07-03,102,75,0
"15890",1939-07-04,101,76,0
"15891",1939-07-05,102,70,0
"15892",1939-07-06,101,71,0
"15893",1939-07-07,105,73,0
"15894",1939-07-08,110,75,0
"15895",1939-07-09,112,84,0
"15896",1939-07-10,111,82,0
"15897",1939-07-11,110,83,0
"15898",1939-07-12,114,81,0
"15899",1939-07-13,114,80,0
"15900",1939-07-14,101,82,0
"15901",1939-07-15,106,83,0
"15902",1939-07-16,106,81,0
"15903",1939-07-17,104,81,0
"15904",1939-07-18,103,80,0
"15905",1939-07-19,105,79,0
"15906",1939-07-20,105,82,0
"15907",1939-07-21,105,82,0
"15908",1939-07-22,103,80,0
"15909",1939-07-23,104,79,0.06
"15910",1939-07-24,104,80,0
"15911",1939-07-25,108,80,0
"15912",1939-07-26,107,79,0
"15913",1939-07-27,102,81,0
"15914",1939-07-28,99,79,0
"15915",1939-07-29,102,79,0
"15916",1939-07-30,106,78,0
"15917",1939-07-31,106,78,0
"15918",1939-08-01,100,82,0
"15919",1939-08-02,100,80,0
"15920",1939-08-03,98,76,0
"15921",1939-08-04,103,77,0
"15922",1939-08-05,96,75,0.18
"15923",1939-08-06,96,72,0
"15924",1939-08-07,93,70,0.87
"15925",1939-08-08,100,75,0.07
"15926",1939-08-09,102,78,0
"15927",1939-08-10,101,80,0
"15928",1939-08-11,102,76,0
"15929",1939-08-12,104,78,0
"15930",1939-08-13,103,80,0
"15931",1939-08-14,100,79,0
"15932",1939-08-15,103,75,0
"15933",1939-08-16,104,80,0
"15934",1939-08-17,105,79,0.06
"15935",1939-08-18,103,80,0
"15936",1939-08-19,103,79,0
"15937",1939-08-20,106,79,0
"15938",1939-08-21,109,79,0
"15939",1939-08-22,102,76,0
"15940",1939-08-23,102,75,0
"15941",1939-08-24,106,81,0
"15942",1939-08-25,108,81,0
"15943",1939-08-26,106,80,0
"15944",1939-08-27,107,79,0
"15945",1939-08-28,99,82,0
"15946",1939-08-29,100,75,0
"15947",1939-08-30,104,78,0
"15948",1939-08-31,109,78,0
"15949",1939-09-01,110,77,0
"15950",1939-09-02,104,76,0
"15951",1939-09-03,96,79,0.15
"15952",1939-09-04,89,70,2.91
"15953",1939-09-05,85,71,0.52
"15954",1939-09-06,91,71,0.1
"15955",1939-09-07,88,74,0.06
